from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
2076,70067,1,,,,,,51849598-AlewifeHarvard1,51849598-AlewifeHarvard2
2076,70067,1,,,,,,51849599-AlewifeHarvard1,51849599-AlewifeHarvard2
2076,70067,1,,,,,,51849600-AlewifeHarvard1,51849600-AlewifeHarvard2
2076,70067,1,,,,,,51849601-AlewifeHarvard1,51849601-AlewifeHarvard2
2076,70067,1,,,,,,51849602-AlewifeHarvard1,51849602-AlewifeHarvard2
2076,70067,1,,,,,,51849607-AlewifeHarvard1,51849607-AlewifeHarvard2
2076,70067,1,,,,,,51849608-AlewifeHarvard1,51849608-AlewifeHarvard2
2076,70067,1,,,,,,51849609-AlewifeHarvard1,51849609-AlewifeHarvard2
2076,70067,1,,,,,,51849610-AlewifeHarvard1,51849610-AlewifeHarvard2
2076,70067,1,,,,,,51849611-AlewifeHarvard1,51849611-AlewifeHarvard2
2076,70067,1,,,,,,51849616-AlewifeHarvard1,51849616-AlewifeHarvard2
2076,70067,1,,,,,,51849617-AlewifeHarvard1,51849617-AlewifeHarvard2
2076,70067,1,,,,,,51849618-AlewifeHarvard1,51849618-AlewifeHarvard2
2076,70067,1,,,,,,51849619-AlewifeHarvard1,51849619-AlewifeHarvard2
2076,70067,1,,,,,,51849620-AlewifeHarvard1,51849620-AlewifeHarvard2
2076,70067,1,,,,,,51849625-AlewifeHarvard1,51849625-AlewifeHarvard2
2076,70067,1,,,,,,51849626-AlewifeHarvard1,51849626-AlewifeHarvard2
2076,70067,1,,,,,,51849627-AlewifeHarvard1,51849627-AlewifeHarvard2
2076,70067,1,,,,,,51849628-AlewifeHarvard1,51849628-AlewifeHarvard2
2076,70067,1,,,,,,51849629-AlewifeHarvard1,51849629-AlewifeHarvard2
2076,70067,1,,,,,,51849634-AlewifeHarvard1,51849634-AlewifeHarvard2
2076,70067,1,,,,,,51849635-AlewifeHarvard1,51849635-AlewifeHarvard2
2076,70067,1,,,,,,51849636-AlewifeHarvard1,51849636-AlewifeHarvard2
2076,70067,1,,,,,,51849637-AlewifeHarvard1,51849637-AlewifeHarvard2
2076,70067,1,,,,,,51849638-AlewifeHarvard1,51849638-AlewifeHarvard2
2076,70067,1,,,,,,51849643-AlewifeHarvard1,51849643-AlewifeHarvard2
2076,70067,1,,,,,,51849644-AlewifeHarvard1,51849644-AlewifeHarvard2
2076,70067,1,,,,,,51849645-AlewifeHarvard1,51849645-AlewifeHarvard2
2076,70067,1,,,,,,51849646-AlewifeHarvard1,51849646-AlewifeHarvard2
2076,70067,1,,,,,,51849647-AlewifeHarvard1,51849647-AlewifeHarvard2
2076,70067,1,,,,,,51849652-AlewifeHarvard1,51849652-AlewifeHarvard2
2076,70067,1,,,,,,51849653-AlewifeHarvard1,51849653-AlewifeHarvard2
2076,70067,1,,,,,,51849654-AlewifeHarvard1,51849654-AlewifeHarvard2
2076,70067,1,,,,,,51849655-AlewifeHarvard1,51849655-AlewifeHarvard2
2076,70067,1,,,,,,51849656-AlewifeHarvard1,51849656-AlewifeHarvard2
2076,70067,1,,,,,,51849661-AlewifeHarvard1,51849661-AlewifeHarvard2
2076,70067,1,,,,,,51849662-AlewifeHarvard1,51849662-AlewifeHarvard2
2076,70067,1,,,,,,51849663-AlewifeHarvard1,51849663-AlewifeHarvard2
2076,70067,1,,,,,,51849664-AlewifeHarvard1,51849664-AlewifeHarvard2
2076,70067,1,,,,,,51849665-AlewifeHarvard1,51849665-AlewifeHarvard2
2076,70067,1,,,,,,51849678-AlewifeHarvard1,51849678-AlewifeHarvard2
2076,70067,1,,,,,,51849679-AlewifeHarvard1,51849679-AlewifeHarvard2
2076,70067,1,,,,,,51849680-AlewifeHarvard1,51849680-AlewifeHarvard2
2076,70067,1,,,,,,51849681-AlewifeHarvard1,51849681-AlewifeHarvard2
2076,70067,1,,,,,,51849682-AlewifeHarvard1,51849682-AlewifeHarvard2
2076,70067,1,,,,,,51849687-AlewifeHarvard1,51849687-AlewifeHarvard2
2076,70067,1,,,,,,51849688-AlewifeHarvard1,51849688-AlewifeHarvard2
2076,70067,1,,,,,,51849689-AlewifeHarvard1,51849689-AlewifeHarvard2
2076,70067,1,,,,,,51849690-AlewifeHarvard1,51849690-AlewifeHarvard2
2076,70067,1,,,,,,51849691-AlewifeHarvard1,51849691-AlewifeHarvard2
2076,70067,1,,,,,,51849696-AlewifeHarvard1,51849696-AlewifeHarvard2
2076,70067,1,,,,,,51849697-AlewifeHarvard1,51849697-AlewifeHarvard2
2076,70067,1,,,,,,51849698-AlewifeHarvard1,51849698-AlewifeHarvard2
2076,70067,1,,,,,,51849699-AlewifeHarvard1,51849699-AlewifeHarvard2
2076,70067,1,,,,,,51849700-AlewifeHarvard1,51849700-AlewifeHarvard2
2076,70067,1,,,,,,51849705-AlewifeHarvard1,51849705-AlewifeHarvard2
2076,70067,1,,,,,,51849706-AlewifeHarvard1,51849706-AlewifeHarvard2
2076,70067,1,,,,,,51849707-AlewifeHarvard1,51849707-AlewifeHarvard2
2076,70067,1,,,,,,51849708-AlewifeHarvard1,51849708-AlewifeHarvard2
2076,70067,1,,,,,,51849709-AlewifeHarvard1,51849709-AlewifeHarvard2
2076,70067,1,,,,,,51849714-AlewifeHarvard1,51849714-AlewifeHarvard2
2076,70067,1,,,,,,51849715-AlewifeHarvard1,51849715-AlewifeHarvard2
2076,70067,1,,,,,,51849716-AlewifeHarvard1,51849716-AlewifeHarvard2
2076,70067,1,,,,,,51849717-AlewifeHarvard1,51849717-AlewifeHarvard2
2076,70067,1,,,,,,51849718-AlewifeHarvard1,51849718-AlewifeHarvard2
2076,70067,1,,,,,,51849723-AlewifeHarvard1,51849723-AlewifeHarvard2
2076,70067,1,,,,,,51849724-AlewifeHarvard1,51849724-AlewifeHarvard2
2076,70067,1,,,,,,51849725-AlewifeHarvard1,51849725-AlewifeHarvard2
2076,70067,1,,,,,,51849726-AlewifeHarvard1,51849726-AlewifeHarvard2
2076,70067,1,,,,,,51849727-AlewifeHarvard1,51849727-AlewifeHarvard2
2076,70067,1,,,,,,51849732-AlewifeHarvard1,51849732-AlewifeHarvard2
2076,70067,1,,,,,,51849733-AlewifeHarvard1,51849733-AlewifeHarvard2
2076,70067,1,,,,,,51849734-AlewifeHarvard1,51849734-AlewifeHarvard2
2076,70067,1,,,,,,51849735-AlewifeHarvard1,51849735-AlewifeHarvard2
2076,70067,1,,,,,,51849736-AlewifeHarvard1,51849736-AlewifeHarvard2
2076,70067,1,,,,,,51849741-AlewifeHarvard1,51849741-AlewifeHarvard2
2076,70067,1,,,,,,51849742-AlewifeHarvard1,51849742-AlewifeHarvard2
2076,70067,1,,,,,,51849743-AlewifeHarvard1,51849743-AlewifeHarvard2
2076,70067,1,,,,,,51849914-AlewifeHarvard1,51849914-AlewifeHarvard2
2076,70067,1,,,,,,51849915-AlewifeHarvard1,51849915-AlewifeHarvard2
2076,70067,1,,,,,,51849916-AlewifeHarvard1,51849916-AlewifeHarvard2
2076,70067,1,,,,,,51849837-AlewifeHarvard1,51849837-AlewifeHarvard2
2076,70067,1,,,,,,51849838-AlewifeHarvard1,51849838-AlewifeHarvard2
2076,70067,1,,,,,,51849839-AlewifeHarvard1,51849839-AlewifeHarvard2
2076,70067,1,,,,,,51849840-AlewifeHarvard1,51849840-AlewifeHarvard2
2076,70067,1,,,,,,51849841-AlewifeHarvard1,51849841-AlewifeHarvard2
2076,70067,1,,,,,,51849842-AlewifeHarvard1,51849842-AlewifeHarvard2
2076,70067,1,,,,,,51849843-AlewifeHarvard1,51849843-AlewifeHarvard2
2076,70067,1,,,,,,51849844-AlewifeHarvard1,51849844-AlewifeHarvard2
2076,70067,1,,,,,,51849845-AlewifeHarvard1,51849845-AlewifeHarvard2
2076,70067,1,,,,,,51849846-AlewifeHarvard1,51849846-AlewifeHarvard2
2076,70067,1,,,,,,51849847-AlewifeHarvard1,51849847-AlewifeHarvard2
2076,70067,1,,,,,,51849848-AlewifeHarvard1,51849848-AlewifeHarvard2
2076,70067,1,,,,,,51849849-AlewifeHarvard1,51849849-AlewifeHarvard2
2076,70067,1,,,,,,51849850-AlewifeHarvard1,51849850-AlewifeHarvard2
2076,70067,1,,,,,,51849851-AlewifeHarvard1,51849851-AlewifeHarvard2
2076,70067,1,,,,,,51849852-AlewifeHarvard1,51849852-AlewifeHarvard2
2076,70067,1,,,,,,51849853-AlewifeHarvard1,51849853-AlewifeHarvard2
2076,70067,1,,,,,,51849854-AlewifeHarvard1,51849854-AlewifeHarvard2
2076,70067,1,,,,,,51849855-AlewifeHarvard1,51849855-AlewifeHarvard2
2076,70067,1,,,,,,51849856-AlewifeHarvard1,51849856-AlewifeHarvard2
2076,70067,1,,,,,,51849857-AlewifeHarvard1,51849857-AlewifeHarvard2
2076,70067,1,,,,,,51849858-AlewifeHarvard1,51849858-AlewifeHarvard2
2076,70067,1,,,,,,51849859-AlewifeHarvard1,51849859-AlewifeHarvard2
2076,70067,1,,,,,,51849860-AlewifeHarvard1,51849860-AlewifeHarvard2
2076,70067,1,,,,,,51849861-AlewifeHarvard1,51849861-AlewifeHarvard2
2076,70067,1,,,,,,51849862-AlewifeHarvard1,51849862-AlewifeHarvard2
2076,70067,1,,,,,,51849863-AlewifeHarvard1,51849863-AlewifeHarvard2
2076,70067,1,,,,,,51849864-AlewifeHarvard1,51849864-AlewifeHarvard2
2076,70067,1,,,,,,51849865-AlewifeHarvard1,51849865-AlewifeHarvard2
2076,70067,1,,,,,,51849866-AlewifeHarvard1,51849866-AlewifeHarvard2
2076,70067,1,,,,,,51849867-AlewifeHarvard1,51849867-AlewifeHarvard2
2076,70067,1,,,,,,51849868-AlewifeHarvard1,51849868-AlewifeHarvard2
2076,70067,1,,,,,,51849869-AlewifeHarvard1,51849869-AlewifeHarvard2
2076,70067,1,,,,,,51849870-AlewifeHarvard1,51849870-AlewifeHarvard2
2076,70067,1,,,,,,51849871-AlewifeHarvard1,51849871-AlewifeHarvard2
2076,70067,1,,,,,,51849872-AlewifeHarvard1,51849872-AlewifeHarvard2
2076,70067,1,,,,,,51849873-AlewifeHarvard1,51849873-AlewifeHarvard2
2076,70067,1,,,,,,51849874-AlewifeHarvard1,51849874-AlewifeHarvard2
2076,70067,1,,,,,,51849875-AlewifeHarvard1,51849875-AlewifeHarvard2
2076,70067,1,,,,,,51849876-AlewifeHarvard1,51849876-AlewifeHarvard2
2076,70067,1,,,,,,51849877-AlewifeHarvard1,51849877-AlewifeHarvard2
2076,70067,1,,,,,,51849878-AlewifeHarvard1,51849878-AlewifeHarvard2
2076,70067,1,,,,,,51849879-AlewifeHarvard1,51849879-AlewifeHarvard2
2076,70067,1,,,,,,51849880-AlewifeHarvard1,51849880-AlewifeHarvard2
2076,70067,1,,,,,,51849881-AlewifeHarvard1,51849881-AlewifeHarvard2
2076,70067,1,,,,,,51849882-AlewifeHarvard1,51849882-AlewifeHarvard2
2076,70067,1,,,,,,51849883-AlewifeHarvard1,51849883-AlewifeHarvard2
2076,70067,1,,,,,,51849884-AlewifeHarvard1,51849884-AlewifeHarvard2
2076,70067,1,,,,,,51849885-AlewifeHarvard1,51849885-AlewifeHarvard2
2076,70067,1,,,,,,51849886-AlewifeHarvard1,51849886-AlewifeHarvard2
2076,70067,1,,,,,,51849887-AlewifeHarvard1,51849887-AlewifeHarvard2
2076,70067,1,,,,,,51849888-AlewifeHarvard1,51849888-AlewifeHarvard2
2076,70067,1,,,,,,51849889-AlewifeHarvard1,51849889-AlewifeHarvard2
2076,70067,1,,,,,,51849890-AlewifeHarvard1,51849890-AlewifeHarvard2
2076,70067,1,,,,,,51849891-AlewifeHarvard1,51849891-AlewifeHarvard2
2076,70067,1,,,,,,51849892-AlewifeHarvard1,51849892-AlewifeHarvard2
2076,70067,1,,,,,,51849893-AlewifeHarvard1,51849893-AlewifeHarvard2
2076,70067,1,,,,,,51849894-AlewifeHarvard1,51849894-AlewifeHarvard2
2076,70067,1,,,,,,51849895-AlewifeHarvard1,51849895-AlewifeHarvard2
2076,70067,1,,,,,,51849896-AlewifeHarvard1,51849896-AlewifeHarvard2
2076,70067,1,,,,,,51849897-AlewifeHarvard1,51849897-AlewifeHarvard2
2076,70067,1,,,,,,51849898-AlewifeHarvard1,51849898-AlewifeHarvard2
2076,70067,1,,,,,,51849899-AlewifeHarvard1,51849899-AlewifeHarvard2
2076,70067,1,,,,,,51849900-AlewifeHarvard1,51849900-AlewifeHarvard2
2076,70067,1,,,,,,51849901-AlewifeHarvard1,51849901-AlewifeHarvard2
2076,70067,1,,,,,,51849902-AlewifeHarvard1,51849902-AlewifeHarvard2
2076,70067,1,,,,,,51849903-AlewifeHarvard1,51849903-AlewifeHarvard2
2076,70067,1,,,,,,51849904-AlewifeHarvard1,51849904-AlewifeHarvard2
2076,70067,1,,,,,,51849905-AlewifeHarvard1,51849905-AlewifeHarvard2
2076,70067,1,,,,,,51849906-AlewifeHarvard1,51849906-AlewifeHarvard2
2076,70067,1,,,,,,51849907-AlewifeHarvard1,51849907-AlewifeHarvard2
2076,70067,1,,,,,,51849908-AlewifeHarvard1,51849908-AlewifeHarvard2
2076,70067,1,,,,,,51849909-AlewifeHarvard1,51849909-AlewifeHarvard2
2076,70067,1,,,,,,51849910-AlewifeHarvard1,51849910-AlewifeHarvard2
2076,70067,1,,,,,,51849911-AlewifeHarvard1,51849911-AlewifeHarvard2
2076,70067,1,,,,,,51849912-AlewifeHarvard1,51849912-AlewifeHarvard2
2076,70067,1,,,,,,51849913-AlewifeHarvard1,51849913-AlewifeHarvard2
2076,70067,1,,,,,,51849917-AlewifeHarvard1,51849917-AlewifeHarvard2
2076,70067,1,,,,,,51849918-AlewifeHarvard1,51849918-AlewifeHarvard2
2076,70067,1,,,,,,51849919-AlewifeHarvard1,51849919-AlewifeHarvard2
2076,70067,1,,,,,,51849257-AlewifeHarvard1,51849257-AlewifeHarvard2
2076,70067,1,,,,,,51849260-AlewifeHarvard1,51849260-AlewifeHarvard2
2076,70067,1,,,,,,51849263-AlewifeHarvard1,51849263-AlewifeHarvard2
2076,70067,1,,,,,,51849264-AlewifeHarvard1,51849264-AlewifeHarvard2
2076,70067,1,,,,,,51849268-AlewifeHarvard1,51849268-AlewifeHarvard2
2076,70067,1,,,,,,51849269-AlewifeHarvard1,51849269-AlewifeHarvard2
2076,70067,1,,,,,,51849272-AlewifeHarvard1,51849272-AlewifeHarvard2
2076,70067,1,,,,,,51849273-AlewifeHarvard1,51849273-AlewifeHarvard2
2076,70067,1,,,,,,51849275-AlewifeHarvard1,51849275-AlewifeHarvard2
2076,70067,1,,,,,,51849279-AlewifeHarvard1,51849279-AlewifeHarvard2
2076,70067,1,,,,,,51849283-AlewifeHarvard1,51849283-AlewifeHarvard2
2076,70067,1,,,,,,51849284-AlewifeHarvard1,51849284-AlewifeHarvard2
2076,70067,1,,,,,,51849286-AlewifeHarvard1,51849286-AlewifeHarvard2
2076,70067,1,,,,,,51849288-AlewifeHarvard1,51849288-AlewifeHarvard2
2076,70067,1,,,,,,51849289-AlewifeHarvard1,51849289-AlewifeHarvard2
2076,70067,1,,,,,,51849291-AlewifeHarvard1,51849291-AlewifeHarvard2
2076,70067,1,,,,,,51849296-AlewifeHarvard1,51849296-AlewifeHarvard2
2076,70067,1,,,,,,51849297-AlewifeHarvard1,51849297-AlewifeHarvard2
2076,70067,1,,,,,,51849299-AlewifeHarvard1,51849299-AlewifeHarvard2
2076,70067,1,,,,,,51849300-AlewifeHarvard1,51849300-AlewifeHarvard2
2076,70067,1,,,,,,51849305-AlewifeHarvard1,51849305-AlewifeHarvard2
2076,70067,1,,,,,,51849306-AlewifeHarvard1,51849306-AlewifeHarvard2
2076,70067,1,,,,,,51849308-AlewifeHarvard1,51849308-AlewifeHarvard2
2076,70067,1,,,,,,51849309-AlewifeHarvard1,51849309-AlewifeHarvard2
2076,70067,1,,,,,,51849310-AlewifeHarvard1,51849310-AlewifeHarvard2
2076,70067,1,,,,,,51849314-AlewifeHarvard1,51849314-AlewifeHarvard2
2076,70067,1,,,,,,51849316-AlewifeHarvard1,51849316-AlewifeHarvard2
2076,70067,1,,,,,,51849319-AlewifeHarvard1,51849319-AlewifeHarvard2
2076,70067,1,,,,,,51849323-AlewifeHarvard1,51849323-AlewifeHarvard2
2076,70067,1,,,,,,51849324-AlewifeHarvard1,51849324-AlewifeHarvard2
2076,70067,1,,,,,,51849326-AlewifeHarvard1,51849326-AlewifeHarvard2
2076,70067,1,,,,,,51849329-AlewifeHarvard1,51849329-AlewifeHarvard2
2076,70067,1,,,,,,51849331-AlewifeHarvard1,51849331-AlewifeHarvard2
2076,70067,1,,,,,,51849333-AlewifeHarvard1,51849333-AlewifeHarvard2
2076,70067,1,,,,,,51849334-AlewifeHarvard1,51849334-AlewifeHarvard2
2076,70067,1,,,,,,51849335-AlewifeHarvard1,51849335-AlewifeHarvard2
2076,70067,1,,,,,,51849337-AlewifeHarvard1,51849337-AlewifeHarvard2
2076,70067,1,,,,,,51849338-AlewifeHarvard1,51849338-AlewifeHarvard2
2076,70067,1,,,,,,51849339-AlewifeHarvard1,51849339-AlewifeHarvard2
2076,70067,1,,,,,,51849341-AlewifeHarvard1,51849341-AlewifeHarvard2
2076,70067,1,,,,,,51849347-AlewifeHarvard1,51849347-AlewifeHarvard2
2076,70067,1,,,,,,51849350-AlewifeHarvard1,51849350-AlewifeHarvard2
2076,70067,1,,,,,,51849353-AlewifeHarvard1,51849353-AlewifeHarvard2
2076,70067,1,,,,,,51849367-AlewifeHarvard1,51849367-AlewifeHarvard2
2076,70067,1,,,,,,51849368-AlewifeHarvard1,51849368-AlewifeHarvard2
2076,70067,1,,,,,,51849371-AlewifeHarvard1,51849371-AlewifeHarvard2
2076,70067,1,,,,,,51849372-AlewifeHarvard1,51849372-AlewifeHarvard2
2076,70067,1,,,,,,51849376-AlewifeHarvard1,51849376-AlewifeHarvard2
2076,70067,1,,,,,,51849377-AlewifeHarvard1,51849377-AlewifeHarvard2
2076,70067,1,,,,,,51849378-AlewifeHarvard1,51849378-AlewifeHarvard2
2076,70067,1,,,,,,51849395-AlewifeHarvard1,51849395-AlewifeHarvard2
2076,70067,1,,,,,,51849396-AlewifeHarvard1,51849396-AlewifeHarvard2
2076,70067,1,,,,,,51849397-AlewifeHarvard1,51849397-AlewifeHarvard2
2076,70067,1,,,,,,51849414-AlewifeHarvard1,51849414-AlewifeHarvard2
2076,70067,1,,,,,,51849416-AlewifeHarvard1,51849416-AlewifeHarvard2
2076,70067,1,,,,,,51849418-AlewifeHarvard1,51849418-AlewifeHarvard2
2076,70067,1,,,,,,51849425-AlewifeHarvard1,51849425-AlewifeHarvard2
2076,70067,1,,,,,,51849426-AlewifeHarvard1,51849426-AlewifeHarvard2
2076,70067,1,,,,,,51849429-AlewifeHarvard1,51849429-AlewifeHarvard2
2076,70067,1,,,,,,51849446-AlewifeHarvard1,51849446-AlewifeHarvard2
2076,70067,1,,,,,,51849447-AlewifeHarvard1,51849447-AlewifeHarvard2
2076,70067,1,,,,,,51849450-AlewifeHarvard1,51849450-AlewifeHarvard2
2076,70067,1,,,,,,51849456-AlewifeHarvard1,51849456-AlewifeHarvard2
2076,70067,1,,,,,,51849460-AlewifeHarvard1,51849460-AlewifeHarvard2
2076,70067,1,,,,,,51849461-AlewifeHarvard1,51849461-AlewifeHarvard2
2076,70067,1,,,,,,51849463-AlewifeHarvard1,51849463-AlewifeHarvard2
2076,70067,1,,,,,,51849482-AlewifeHarvard1,51849482-AlewifeHarvard2
2076,70067,1,,,,,,51849485-AlewifeHarvard1,51849485-AlewifeHarvard2
2076,70067,1,,,,,,51849486-AlewifeHarvard1,51849486-AlewifeHarvard2
2076,70067,1,,,,,,51849495-AlewifeHarvard1,51849495-AlewifeHarvard2
2076,70067,1,,,,,,51849513-AlewifeHarvard1,51849513-AlewifeHarvard2
2076,70067,1,,,,,,51849514-AlewifeHarvard1,51849514-AlewifeHarvard2
2076,70067,1,,,,,,51849521-AlewifeHarvard1,51849521-AlewifeHarvard2
2076,70067,1,,,,,,51849522-AlewifeHarvard1,51849522-AlewifeHarvard2
2076,70067,1,,,,,,51849539-AlewifeHarvard1,51849539-AlewifeHarvard2
2076,70067,1,,,,,,51849549-AlewifeHarvard1,51849549-AlewifeHarvard2
2076,70067,1,,,,,,51849550-AlewifeHarvard1,51849550-AlewifeHarvard2
2076,70067,1,,,,,,51849554-AlewifeHarvard1,51849554-AlewifeHarvard2
2076,70067,1,,,,,,51849255-AlewifeHarvard1,51849255-AlewifeHarvard2
2076,70067,1,,,,,,51849262-AlewifeHarvard1,51849262-AlewifeHarvard2
2076,70067,1,,,,,,51849274-AlewifeHarvard1,51849274-AlewifeHarvard2
2076,70067,1,,,,,,51849287-AlewifeHarvard1,51849287-AlewifeHarvard2
2076,70067,1,,,,,,51849360-AlewifeHarvard1,51849360-AlewifeHarvard2
2076,70067,1,,,,,,51849361-AlewifeHarvard1,51849361-AlewifeHarvard2
2076,70067,1,,,,,,51849362-AlewifeHarvard1,51849362-AlewifeHarvard2
2076,70067,1,,,,,,51849363-AlewifeHarvard1,51849363-AlewifeHarvard2
2076,70067,1,,,,,,51849364-AlewifeHarvard1,51849364-AlewifeHarvard2
2076,70067,1,,,,,,51849365-AlewifeHarvard1,51849365-AlewifeHarvard2
2076,70067,1,,,,,,51849389-AlewifeHarvard1,51849389-AlewifeHarvard2
2076,70067,1,,,,,,51849390-AlewifeHarvard1,51849390-AlewifeHarvard2
2076,70067,1,,,,,,51849391-AlewifeHarvard1,51849391-AlewifeHarvard2
2076,70067,1,,,,,,51849392-AlewifeHarvard1,51849392-AlewifeHarvard2
2076,70067,1,,,,,,51849393-AlewifeHarvard1,51849393-AlewifeHarvard2
2076,70067,1,,,,,,51849394-AlewifeHarvard1,51849394-AlewifeHarvard2
2076,70067,1,,,,,,51849400-AlewifeHarvard1,51849400-AlewifeHarvard2
2076,70067,1,,,,,,51849408-AlewifeHarvard1,51849408-AlewifeHarvard2
2076,70067,1,,,,,,51849409-AlewifeHarvard1,51849409-AlewifeHarvard2
2076,70067,1,,,,,,51849410-AlewifeHarvard1,51849410-AlewifeHarvard2
2076,70067,1,,,,,,51849411-AlewifeHarvard1,51849411-AlewifeHarvard2
2076,70067,1,,,,,,51849412-AlewifeHarvard1,51849412-AlewifeHarvard2
2076,70067,1,,,,,,51849413-AlewifeHarvard1,51849413-AlewifeHarvard2
2076,70067,1,,,,,,51849421-AlewifeHarvard1,51849421-AlewifeHarvard2
2076,70067,1,,,,,,51849422-AlewifeHarvard1,51849422-AlewifeHarvard2
2076,70067,1,,,,,,51849423-AlewifeHarvard1,51849423-AlewifeHarvard2
2076,70067,1,,,,,,51849424-AlewifeHarvard1,51849424-AlewifeHarvard2
2076,70067,1,,,,,,51849430-AlewifeHarvard1,51849430-AlewifeHarvard2
2076,70067,1,,,,,,51849440-AlewifeHarvard1,51849440-AlewifeHarvard2
2076,70067,1,,,,,,51849441-AlewifeHarvard1,51849441-AlewifeHarvard2
2076,70067,1,,,,,,51849442-AlewifeHarvard1,51849442-AlewifeHarvard2
2076,70067,1,,,,,,51849443-AlewifeHarvard1,51849443-AlewifeHarvard2
2076,70067,1,,,,,,51849444-AlewifeHarvard1,51849444-AlewifeHarvard2
2076,70067,1,,,,,,51849445-AlewifeHarvard1,51849445-AlewifeHarvard2
2076,70067,1,,,,,,51849452-AlewifeHarvard1,51849452-AlewifeHarvard2
2076,70067,1,,,,,,51849462-AlewifeHarvard1,51849462-AlewifeHarvard2
2076,70067,1,,,,,,51849466-AlewifeHarvard1,51849466-AlewifeHarvard2
2076,70067,1,,,,,,51849467-AlewifeHarvard1,51849467-AlewifeHarvard2
2076,70067,1,,,,,,51849475-AlewifeHarvard1,51849475-AlewifeHarvard2
2076,70067,1,,,,,,51849476-AlewifeHarvard1,51849476-AlewifeHarvard2
2076,70067,1,,,,,,51849478-AlewifeHarvard1,51849478-AlewifeHarvard2
2076,70067,1,,,,,,51849479-AlewifeHarvard1,51849479-AlewifeHarvard2
2076,70067,1,,,,,,51849480-AlewifeHarvard1,51849480-AlewifeHarvard2
2076,70067,1,,,,,,51849481-AlewifeHarvard1,51849481-AlewifeHarvard2
2076,70067,1,,,,,,51849487-AlewifeHarvard1,51849487-AlewifeHarvard2
2076,70067,1,,,,,,51849488-AlewifeHarvard1,51849488-AlewifeHarvard2
2076,70067,1,,,,,,51849489-AlewifeHarvard1,51849489-AlewifeHarvard2
2076,70067,1,,,,,,51849503-AlewifeHarvard1,51849503-AlewifeHarvard2
2076,70067,1,,,,,,51849504-AlewifeHarvard1,51849504-AlewifeHarvard2
2076,70067,1,,,,,,51849507-AlewifeHarvard1,51849507-AlewifeHarvard2
2076,70067,1,,,,,,51849509-AlewifeHarvard1,51849509-AlewifeHarvard2
2076,70067,1,,,,,,51849510-AlewifeHarvard1,51849510-AlewifeHarvard2
2076,70067,1,,,,,,51849511-AlewifeHarvard1,51849511-AlewifeHarvard2
2076,70067,1,,,,,,51849516-AlewifeHarvard1,51849516-AlewifeHarvard2
2076,70067,1,,,,,,51849517-AlewifeHarvard1,51849517-AlewifeHarvard2
2076,70067,1,,,,,,51849524-AlewifeHarvard1,51849524-AlewifeHarvard2
2076,70067,1,,,,,,51849534-AlewifeHarvard1,51849534-AlewifeHarvard2
2076,70067,1,,,,,,51849535-AlewifeHarvard1,51849535-AlewifeHarvard2
2076,70067,1,,,,,,51849536-AlewifeHarvard1,51849536-AlewifeHarvard2
2076,70067,1,,,,,,51849537-AlewifeHarvard1,51849537-AlewifeHarvard2
2076,70067,1,,,,,,51849538-AlewifeHarvard1,51849538-AlewifeHarvard2
2076,70067,1,,,,,,51849542-AlewifeHarvard1,51849542-AlewifeHarvard2
2076,70067,1,,,,,,51849543-AlewifeHarvard1,51849543-AlewifeHarvard2
2076,70067,1,,,,,,51849544-AlewifeHarvard1,51849544-AlewifeHarvard2
2076,70067,1,,,,,,51849545-AlewifeHarvard1,51849545-AlewifeHarvard2
2076,70067,1,,,,,,51849546-AlewifeHarvard1,51849546-AlewifeHarvard2
2076,70067,1,,,,,,51849547-AlewifeHarvard1,51849547-AlewifeHarvard2
2076,70067,1,,,,,,51849552-AlewifeHarvard1,51849552-AlewifeHarvard2
2076,70067,1,,,,,,51849556-AlewifeHarvard1,51849556-AlewifeHarvard2
2076,70067,1,,,,,,51849560-AlewifeHarvard1,51849560-AlewifeHarvard2
2076,70067,1,,,,,,51849561-AlewifeHarvard1,51849561-AlewifeHarvard2
2076,70067,1,,,,,,51849569-AlewifeHarvard1,51849569-AlewifeHarvard2
2076,70067,1,,,,,,51849570-AlewifeHarvard1,51849570-AlewifeHarvard2
2076,70067,1,,,,,,51849571-AlewifeHarvard1,51849571-AlewifeHarvard2
2076,70067,1,,,,,,51849574-AlewifeHarvard1,51849574-AlewifeHarvard2
2076,70067,1,,,,,,51849575-AlewifeHarvard1,51849575-AlewifeHarvard2
2076,70067,1,,,,,,51849576-AlewifeHarvard1,51849576-AlewifeHarvard2
2231,70071,1,,,,,,51849598-AlewifeKendall1,51849598-AlewifeKendall2
2231,70071,1,,,,,,51849599-AlewifeKendall1,51849599-AlewifeKendall2
2231,70071,1,,,,,,51849600-AlewifeKendall1,51849600-AlewifeKendall2
2231,70071,1,,,,,,51849601-AlewifeKendall1,51849601-AlewifeKendall2
2231,70071,1,,,,,,51849602-AlewifeKendall1,51849602-AlewifeKendall2
2231,70071,1,,,,,,51849607-AlewifeKendall1,51849607-AlewifeKendall2
2231,70071,1,,,,,,51849608-AlewifeKendall1,51849608-AlewifeKendall2
2231,70071,1,,,,,,51849609-AlewifeKendall1,51849609-AlewifeKendall2
